time,0,1,2,3,4,5,6,7
1645393962.469811,37.0,36.0,36.0,38.0,37.0,36.0,37.0,36.0
1645393962.6718273,37.0,36.0,36.0,38.0,37.0,36.0,37.0,36.0
1645393962.8738358,37.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0
1645393963.076144,37.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0
1645393963.2782962,37.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0
1645393963.4804268,37.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0
1645393963.6825593,37.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0
1645393963.8846843,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645393964.0870647,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645393964.2892563,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645393964.4914405,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645393964.69353,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645393964.8955739,37.0,36.0,36.0,38.0,37.0,36.0,36.0,36.0
1645393965.0977774,37.0,36.0,36.0,38.0,37.0,36.0,36.0,36.0
1645393965.2997985,37.0,36.0,36.0,38.0,37.0,36.0,36.0,36.0
1645393965.5018723,37.0,36.0,36.0,38.0,37.0,36.0,36.0,36.0
1645393965.7040756,37.0,36.0,36.0,38.0,37.0,36.0,36.0,36.0
1645393965.9063413,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393966.1085813,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393966.3106337,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393966.5126579,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393966.714656,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393966.916727,37.0,36.0,38.0,36.0,37.0,36.0,36.0,36.0
1645393967.1189365,37.0,36.0,38.0,36.0,37.0,36.0,36.0,36.0
1645393967.32101,37.0,36.0,38.0,36.0,37.0,36.0,36.0,36.0
1645393967.5231116,37.0,36.0,38.0,36.0,37.0,36.0,36.0,36.0
1645393967.725109,37.0,36.0,38.0,36.0,37.0,36.0,36.0,36.0
1645393967.9272602,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393968.1294613,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393968.3316033,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393968.5337224,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393968.7357783,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393968.937851,37.0,36.0,35.0,36.0,37.0,36.0,37.0,36.0
1645393969.1402276,37.0,36.0,35.0,36.0,37.0,36.0,37.0,36.0
1645393969.3424048,37.0,36.0,35.0,36.0,37.0,36.0,37.0,36.0
1645393969.5445817,37.0,36.0,35.0,36.0,37.0,36.0,37.0,36.0
1645393969.7466686,37.0,36.0,35.0,36.0,37.0,36.0,37.0,36.0
1645393969.948766,37.0,36.0,36.0,36.0,37.0,36.0,38.0,36.0
1645393970.1510687,37.0,36.0,36.0,36.0,37.0,36.0,38.0,36.0
1645393970.353256,37.0,36.0,36.0,36.0,37.0,36.0,38.0,36.0
1645393970.5554583,37.0,36.0,36.0,36.0,37.0,36.0,38.0,36.0
1645393970.7575066,37.0,36.0,36.0,36.0,37.0,36.0,38.0,36.0
1645393970.959562,36.0,36.0,36.0,38.0,37.0,36.0,36.0,36.0
1645393971.1618426,36.0,36.0,36.0,38.0,37.0,36.0,36.0,36.0
1645393971.3638668,36.0,36.0,36.0,38.0,37.0,36.0,36.0,36.0
1645393971.5660207,36.0,36.0,36.0,38.0,37.0,36.0,36.0,36.0
1645393971.7681603,36.0,36.0,36.0,38.0,37.0,36.0,36.0,36.0
1645393971.970339,37.0,36.0,38.0,36.0,37.0,36.0,37.0,36.0
1645393972.1726787,37.0,36.0,38.0,36.0,37.0,36.0,37.0,36.0
1645393972.3747392,37.0,36.0,38.0,36.0,37.0,36.0,37.0,36.0
1645393972.5767376,37.0,36.0,38.0,36.0,37.0,36.0,37.0,36.0
1645393972.77868,37.0,36.0,38.0,36.0,37.0,36.0,37.0,36.0
1645393972.9805918,37.0,36.0,36.0,38.0,38.0,36.0,37.0,36.0
1645393973.1829247,37.0,36.0,36.0,38.0,38.0,36.0,37.0,36.0
1645393973.3851144,37.0,36.0,36.0,38.0,38.0,36.0,37.0,36.0
1645393973.587389,37.0,36.0,36.0,38.0,38.0,36.0,37.0,36.0
1645393973.789535,37.0,36.0,36.0,38.0,38.0,36.0,37.0,36.0
1645393973.9917233,37.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393974.1940274,37.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393974.3959942,37.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393974.598058,37.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393974.8000402,37.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393975.002058,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
1645393975.2042236,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
1645393975.4062054,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
1645393975.6083758,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
1645393975.8105662,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
1645393976.0125692,37.0,35.0,36.0,37.0,37.0,36.0,36.0,37.0
1645393976.2148716,37.0,35.0,36.0,37.0,37.0,36.0,36.0,37.0
1645393976.41701,37.0,35.0,36.0,37.0,37.0,36.0,36.0,37.0
1645393976.619131,37.0,35.0,36.0,37.0,37.0,36.0,36.0,37.0
1645393976.8211699,37.0,35.0,36.0,37.0,37.0,36.0,36.0,37.0
1645393977.0231798,37.0,36.0,35.0,36.0,37.0,35.0,39.0,36.0
1645393977.2255406,37.0,36.0,35.0,36.0,37.0,35.0,39.0,36.0
1645393977.4276164,37.0,36.0,35.0,36.0,37.0,35.0,39.0,36.0
1645393977.6297255,37.0,36.0,35.0,36.0,37.0,35.0,39.0,36.0
1645393977.831721,37.0,36.0,35.0,36.0,37.0,35.0,39.0,36.0
1645393978.0337918,50.0,37.0,36.0,36.0,38.0,37.0,38.0,37.0
1645393978.236247,50.0,37.0,36.0,36.0,38.0,37.0,38.0,37.0
1645393978.4386308,50.0,37.0,36.0,36.0,38.0,37.0,38.0,37.0
1645393978.6407812,50.0,37.0,36.0,36.0,38.0,37.0,38.0,37.0
1645393978.842747,50.0,37.0,36.0,36.0,38.0,37.0,38.0,37.0
1645393979.0448546,37.0,37.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393979.247059,37.0,37.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393979.4491608,37.0,37.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393979.651124,37.0,37.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393979.8531315,37.0,37.0,36.0,36.0,37.0,36.0,37.0,36.0
1645393980.0553086,37.0,37.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393980.2579577,37.0,37.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393980.460185,37.0,37.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393980.6623805,37.0,37.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393980.8645616,37.0,37.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393981.0665774,37.0,36.0,36.0,36.0,39.0,35.0,37.0,36.0
1645393981.2687335,37.0,36.0,36.0,36.0,39.0,35.0,37.0,36.0
1645393981.4707315,37.0,36.0,36.0,36.0,39.0,35.0,37.0,36.0
1645393981.6728306,37.0,36.0,36.0,36.0,39.0,35.0,37.0,36.0
1645393981.874861,37.0,36.0,36.0,36.0,39.0,35.0,37.0,36.0
1645393982.0768673,37.0,36.0,36.0,36.0,37.0,35.0,37.0,36.0
1645393982.2791665,37.0,36.0,36.0,36.0,37.0,35.0,37.0,36.0
1645393982.4812744,37.0,36.0,36.0,36.0,37.0,35.0,37.0,36.0
1645393982.6834102,37.0,36.0,36.0,36.0,37.0,35.0,37.0,36.0
1645393982.8856087,37.0,36.0,36.0,36.0,37.0,35.0,37.0,36.0
1645393983.0876746,37.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393983.2899284,37.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393983.492053,37.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393983.6945152,37.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393983.8966668,37.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0
1645393984.0987723,37.0,36.0,36.0,36.0,37.0,36.0,36.0,36.0
1645393984.301031,37.0,36.0,36.0,36.0,37.0,36.0,36.0,36.0
1645393984.5031567,37.0,36.0,36.0,36.0,37.0,36.0,36.0,36.0
1645393984.7053027,37.0,36.0,36.0,36.0,37.0,36.0,36.0,36.0
1645393984.907459,37.0,36.0,36.0,36.0,37.0,36.0,36.0,36.0
1645393985.1097078,37.0,36.0,36.0,36.0,37.0,35.0,37.0,37.0
1645393985.3121414,37.0,36.0,36.0,36.0,37.0,35.0,37.0,37.0
1645393985.5142567,37.0,36.0,36.0,36.0,37.0,35.0,37.0,37.0
1645393985.716302,37.0,36.0,36.0,36.0,37.0,35.0,37.0,37.0
1645393985.9183357,37.0,36.0,36.0,36.0,37.0,35.0,37.0,37.0
1645393986.1202981,37.0,35.0,35.0,36.0,37.0,35.0,37.0,36.0
1645393986.3223896,37.0,35.0,35.0,36.0,37.0,35.0,37.0,36.0
1645393986.5243998,37.0,35.0,35.0,36.0,37.0,35.0,37.0,36.0
1645393986.7264178,37.0,35.0,35.0,36.0,37.0,35.0,37.0,36.0
1645393986.9284003,37.0,35.0,35.0,36.0,37.0,35.0,37.0,36.0
1645393987.1303477,37.0,35.0,38.0,36.0,37.0,36.0,36.0,36.0
1645393987.3326006,37.0,35.0,38.0,36.0,37.0,36.0,36.0,36.0
1645393987.5346262,37.0,35.0,38.0,36.0,37.0,36.0,36.0,36.0
1645393987.7366703,37.0,35.0,38.0,36.0,37.0,36.0,36.0,36.0
1645393987.938657,37.0,35.0,38.0,36.0,37.0,36.0,36.0,36.0
1645393988.140696,36.0,35.0,36.0,37.0,38.0,35.0,36.0,36.0
1645393988.342871,36.0,35.0,36.0,37.0,38.0,35.0,36.0,36.0
1645393988.5448542,36.0,35.0,36.0,37.0,38.0,35.0,36.0,36.0
1645393988.7469203,36.0,35.0,36.0,37.0,38.0,35.0,36.0,36.0
1645393988.9491138,36.0,35.0,36.0,37.0,38.0,35.0,36.0,36.0
1645393989.1510763,36.0,35.0,35.0,37.0,37.0,39.0,36.0,36.0
1645393989.353274,36.0,35.0,35.0,37.0,37.0,39.0,36.0,36.0
1645393989.5553792,36.0,35.0,35.0,37.0,37.0,39.0,36.0,36.0
1645393989.7574415,36.0,35.0,35.0,37.0,37.0,39.0,36.0,36.0
1645393989.959604,36.0,35.0,35.0,37.0,37.0,39.0,36.0,36.0
1645393990.1622295,37.0,35.0,35.0,37.0,39.0,36.0,37.0,36.0
1645393990.364657,37.0,35.0,35.0,37.0,39.0,36.0,37.0,36.0
1645393990.56721,37.0,35.0,35.0,37.0,39.0,36.0,37.0,36.0
1645393990.7694223,37.0,35.0,35.0,37.0,39.0,36.0,37.0,36.0
1645393990.9715822,37.0,35.0,35.0,37.0,39.0,36.0,37.0,36.0
1645393991.1737032,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645393991.375807,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645393991.5778992,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645393991.7799037,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645393991.982036,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645393992.1842043,37.0,35.0,36.0,37.0,40.0,36.0,37.0,36.0
1645393992.3864949,37.0,35.0,36.0,37.0,40.0,36.0,37.0,36.0
1645393992.5886197,37.0,35.0,36.0,37.0,40.0,36.0,37.0,36.0
1645393992.7906654,37.0,35.0,36.0,37.0,40.0,36.0,37.0,36.0
1645393992.9927409,37.0,35.0,36.0,37.0,40.0,36.0,37.0,36.0
1645393993.194827,36.0,36.0,35.0,37.0,37.0,36.0,37.0,36.0
1645393993.3970678,36.0,36.0,35.0,37.0,37.0,36.0,37.0,36.0
1645393993.5992625,36.0,36.0,35.0,37.0,37.0,36.0,37.0,36.0
1645393993.8013887,36.0,36.0,35.0,37.0,37.0,36.0,37.0,36.0
1645393994.0035768,36.0,36.0,35.0,37.0,37.0,36.0,37.0,36.0
1645393994.205711,36.0,36.0,35.0,37.0,38.0,36.0,36.0,36.0
1645393994.4078302,36.0,36.0,35.0,37.0,38.0,36.0,36.0,36.0
1645393994.6099675,36.0,36.0,35.0,37.0,38.0,36.0,36.0,36.0
1645393994.8121338,36.0,36.0,35.0,37.0,38.0,36.0,36.0,36.0
1645393995.014364,36.0,36.0,35.0,37.0,38.0,36.0,36.0,36.0
1645393995.2165458,37.0,35.0,36.0,36.0,38.0,36.0,36.0,36.0
1645393995.419066,37.0,35.0,36.0,36.0,38.0,36.0,36.0,36.0
1645393995.6212497,37.0,35.0,36.0,36.0,38.0,36.0,36.0,36.0
1645393995.8232615,37.0,35.0,36.0,36.0,38.0,36.0,36.0,36.0
1645393996.0253103,37.0,35.0,36.0,36.0,38.0,36.0,36.0,36.0
1645393996.227386,37.0,36.0,35.0,37.0,39.0,36.0,36.0,36.0
1645393996.4296467,37.0,36.0,35.0,37.0,39.0,36.0,36.0,36.0
1645393996.631678,37.0,36.0,35.0,37.0,39.0,36.0,36.0,36.0
1645393996.8342912,37.0,36.0,35.0,37.0,39.0,36.0,36.0,36.0
1645393997.036331,37.0,36.0,35.0,37.0,39.0,36.0,36.0,36.0
1645393997.238317,39.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645393997.4405603,39.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645393997.6426804,39.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645393997.8447278,39.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645393998.047074,39.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645393998.2493052,37.0,37.0,36.0,36.0,38.0,36.0,36.0,36.0
1645393998.4516044,37.0,37.0,36.0,36.0,38.0,36.0,36.0,36.0
1645393998.6537359,37.0,37.0,36.0,36.0,38.0,36.0,36.0,36.0
1645393998.8557434,37.0,37.0,36.0,36.0,38.0,36.0,36.0,36.0
1645393999.057825,37.0,37.0,36.0,36.0,38.0,36.0,36.0,36.0
1645393999.259645,38.0,35.0,36.0,36.0,38.0,36.0,36.0,37.0
1645393999.4619682,38.0,35.0,36.0,36.0,38.0,36.0,36.0,37.0
1645393999.6640885,38.0,35.0,36.0,36.0,38.0,36.0,36.0,37.0
1645393999.8662572,38.0,35.0,36.0,36.0,38.0,36.0,36.0,37.0
1645394000.0684545,38.0,35.0,36.0,36.0,38.0,36.0,36.0,37.0
1645394000.2706041,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645394000.4728394,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645394000.6748767,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645394000.8768907,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645394001.079055,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645394001.2811592,39.0,35.0,36.0,35.0,38.0,36.0,37.0,36.0
1645394001.4834683,39.0,35.0,36.0,35.0,38.0,36.0,37.0,36.0
1645394001.6855674,39.0,35.0,36.0,35.0,38.0,36.0,37.0,36.0
1645394001.887688,39.0,35.0,36.0,35.0,38.0,36.0,37.0,36.0
1645394002.0897439,39.0,35.0,36.0,35.0,38.0,36.0,37.0,36.0
1645394002.2918227,37.0,35.0,36.0,36.0,38.0,36.0,37.0,39.0
1645394002.49423,37.0,35.0,36.0,36.0,38.0,36.0,37.0,39.0
1645394002.6963754,37.0,35.0,36.0,36.0,38.0,36.0,37.0,39.0
1645394002.8983724,37.0,35.0,36.0,36.0,38.0,36.0,37.0,39.0
1645394003.1006446,37.0,35.0,36.0,36.0,38.0,36.0,37.0,39.0
1645394003.3027651,37.0,38.0,36.0,36.0,37.0,36.0,36.0,36.0
1645394003.506339,37.0,38.0,36.0,36.0,37.0,36.0,36.0,36.0
1645394003.7084708,37.0,38.0,36.0,36.0,37.0,36.0,36.0,36.0
1645394003.9106138,37.0,38.0,36.0,36.0,37.0,36.0,36.0,36.0
1645394004.1127524,37.0,38.0,36.0,36.0,37.0,36.0,36.0,36.0
1645394004.3147962,37.0,35.0,36.0,36.0,38.0,36.0,37.0,39.0
1645394004.5171003,37.0,35.0,36.0,36.0,38.0,36.0,37.0,39.0
1645394004.7191234,37.0,35.0,36.0,36.0,38.0,36.0,37.0,39.0
1645394004.921159,37.0,35.0,36.0,36.0,38.0,36.0,37.0,39.0
1645394005.1233492,37.0,35.0,36.0,36.0,38.0,36.0,37.0,39.0
1645394005.325411,37.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0
1645394005.5277376,37.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0
1645394005.729808,37.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0
1645394005.932019,37.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0
1645394006.1342869,37.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0
1645394006.336362,37.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0
1645394006.53866,37.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0
1645394006.7407224,37.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0
1645394006.942774,37.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0
1645394007.1447773,37.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0
1645394007.3470101,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645394007.5492086,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645394007.751232,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645394007.9533012,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645394008.1555243,37.0,36.0,36.0,36.0,38.0,36.0,37.0,36.0
1645394008.3578372,37.0,35.0,36.0,36.0,37.0,37.0,37.0,39.0
1645394008.5601833,37.0,35.0,36.0,36.0,37.0,37.0,37.0,39.0
1645394008.7623258,37.0,35.0,36.0,36.0,37.0,37.0,37.0,39.0
1645394008.9644697,37.0,35.0,36.0,36.0,37.0,37.0,37.0,39.0
1645394009.1666079,37.0,35.0,36.0,36.0,37.0,37.0,37.0,39.0
1645394009.3686907,37.0,36.0,35.0,36.0,38.0,36.0,37.0,36.0
1645394009.571079,37.0,36.0,35.0,36.0,38.0,36.0,37.0,36.0
1645394009.7730613,37.0,36.0,35.0,36.0,38.0,36.0,37.0,36.0
1645394009.9753597,37.0,36.0,35.0,36.0,38.0,36.0,37.0,36.0
1645394010.1774786,37.0,36.0,35.0,36.0,38.0,36.0,37.0,36.0
1645394010.379634,36.0,35.0,36.0,36.0,36.0,36.0,37.0,36.0
1645394010.5819147,36.0,35.0,36.0,36.0,36.0,36.0,37.0,36.0
1645394010.783975,36.0,35.0,36.0,36.0,36.0,36.0,37.0,36.0
1645394010.986184,36.0,35.0,36.0,36.0,36.0,36.0,37.0,36.0
1645394011.18828,36.0,35.0,36.0,36.0,36.0,36.0,37.0,36.0
1645394011.3903165,38.0,36.0,37.0,35.0,37.0,36.0,37.0,36.0
1645394011.592553,38.0,36.0,37.0,35.0,37.0,36.0,37.0,36.0
1645394011.794602,38.0,36.0,37.0,35.0,37.0,36.0,37.0,36.0
1645394011.9966192,38.0,36.0,37.0,35.0,37.0,36.0,37.0,36.0
1645394012.1985989,38.0,36.0,37.0,35.0,37.0,36.0,37.0,36.0
1645394012.4006543,37.0,35.0,36.0,36.0,37.0,36.0,37.0,39.0
1645394012.602812,37.0,35.0,36.0,36.0,37.0,36.0,37.0,39.0
1645394012.8047864,37.0,35.0,36.0,36.0,37.0,36.0,37.0,39.0
1645394013.0070488,37.0,35.0,36.0,36.0,37.0,36.0,37.0,39.0
1645394013.2092044,37.0,35.0,36.0,36.0,37.0,36.0,37.0,39.0
1645394013.411443,37.0,35.0,36.0,36.0,37.0,36.0,37.0,36.0
1645394013.6137064,37.0,35.0,36.0,36.0,37.0,36.0,37.0,36.0
1645394013.8157141,37.0,35.0,36.0,36.0,37.0,36.0,37.0,36.0
1645394014.0177457,37.0,35.0,36.0,36.0,37.0,36.0,37.0,36.0
1645394014.219739,37.0,35.0,36.0,36.0,37.0,36.0,37.0,36.0
1645394014.4216921,37.0,36.0,35.0,36.0,36.0,36.0,37.0,38.0
1645394014.6238801,37.0,36.0,35.0,36.0,36.0,36.0,37.0,38.0
1645394014.8258953,37.0,36.0,35.0,36.0,36.0,36.0,37.0,38.0
1645394015.028047,37.0,36.0,35.0,36.0,36.0,36.0,37.0,38.0
1645394015.230253,37.0,36.0,35.0,36.0,36.0,36.0,37.0,38.0
1645394015.4323835,37.0,36.0,36.0,36.0,36.0,36.0,37.0,36.0
1645394015.6346517,37.0,36.0,36.0,36.0,36.0,36.0,37.0,36.0
1645394015.8366709,37.0,36.0,36.0,36.0,36.0,36.0,37.0,36.0
1645394016.0388055,37.0,36.0,36.0,36.0,36.0,36.0,37.0,36.0
1645394016.2409534,37.0,36.0,36.0,36.0,36.0,36.0,37.0,36.0
1645394016.4430661,37.0,36.0,36.0,36.0,37.0,36.0,37.0,37.0
1645394016.6454422,37.0,36.0,36.0,36.0,37.0,36.0,37.0,37.0
1645394016.8476107,37.0,36.0,36.0,36.0,37.0,36.0,37.0,37.0
1645394017.049626,37.0,36.0,36.0,36.0,37.0,36.0,37.0,37.0
1645394017.2516408,37.0,36.0,36.0,36.0,37.0,36.0,37.0,37.0
1645394017.453709,37.0,35.0,35.0,36.0,37.0,37.0,37.0,39.0
1645394017.6560159,37.0,35.0,35.0,36.0,37.0,37.0,37.0,39.0
1645394017.8582003,37.0,35.0,35.0,36.0,37.0,37.0,37.0,39.0
1645394018.0602963,37.0,35.0,35.0,36.0,37.0,37.0,37.0,39.0
1645394018.2623801,37.0,35.0,35.0,36.0,37.0,37.0,37.0,39.0
1645394018.464575,37.0,35.0,36.0,36.0,37.0,36.0,37.0,38.0
1645394018.6668937,37.0,35.0,36.0,36.0,37.0,36.0,37.0,38.0
1645394018.868949,37.0,35.0,36.0,36.0,37.0,36.0,37.0,38.0
1645394019.071143,37.0,35.0,36.0,36.0,37.0,36.0,37.0,38.0
1645394019.2733622,37.0,35.0,36.0,36.0,37.0,36.0,37.0,38.0
1645394019.475509,36.0,35.0,35.0,36.0,36.0,36.0,37.0,36.0
1645394019.6777048,36.0,35.0,35.0,36.0,36.0,36.0,37.0,36.0
1645394019.879741,36.0,35.0,35.0,36.0,36.0,36.0,37.0,36.0
1645394020.0817838,36.0,35.0,35.0,36.0,36.0,36.0,37.0,36.0
1645394020.2837985,36.0,35.0,35.0,36.0,36.0,36.0,37.0,36.0
1645394020.48585,36.0,35.0,35.0,36.0,37.0,36.0,37.0,39.0
1645394020.6881871,36.0,35.0,35.0,36.0,37.0,36.0,37.0,39.0
1645394020.8903675,36.0,35.0,35.0,36.0,37.0,36.0,37.0,39.0
1645394021.0925248,36.0,35.0,35.0,36.0,37.0,36.0,37.0,39.0
1645394021.2946246,36.0,35.0,35.0,36.0,37.0,36.0,37.0,39.0
1645394021.4967344,37.0,34.0,38.0,36.0,37.0,36.0,37.0,36.0
1645394021.6990874,37.0,34.0,38.0,36.0,37.0,36.0,37.0,36.0
1645394021.9012566,37.0,34.0,38.0,36.0,37.0,36.0,37.0,36.0
1645394022.103468,37.0,34.0,38.0,36.0,37.0,36.0,37.0,36.0
1645394022.305689,37.0,34.0,38.0,36.0,37.0,36.0,37.0,36.0
1645394022.507624,37.0,36.0,35.0,35.0,37.0,36.0,37.0,36.0
1645394022.7098022,37.0,36.0,35.0,35.0,37.0,36.0,37.0,36.0
1645394022.9118426,37.0,36.0,35.0,35.0,37.0,36.0,37.0,36.0
1645394023.1139312,37.0,36.0,35.0,35.0,37.0,36.0,37.0,36.0
1645394023.3161275,37.0,36.0,35.0,35.0,37.0,36.0,37.0,36.0
1645394023.5183308,37.0,36.0,36.0,35.0,36.0,35.0,37.0,36.0
1645394023.7206805,37.0,36.0,36.0,35.0,36.0,35.0,37.0,36.0
1645394023.9227529,37.0,36.0,36.0,35.0,36.0,35.0,37.0,36.0
1645394024.1248665,37.0,36.0,36.0,35.0,36.0,35.0,37.0,36.0
1645394024.3272512,37.0,36.0,36.0,35.0,36.0,35.0,37.0,36.0
1645394024.5294068,38.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645394024.7316036,38.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645394024.934069,38.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645394025.1363287,38.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645394025.338599,38.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645394025.5406709,36.0,35.0,35.0,36.0,37.0,36.0,37.0,37.0
1645394025.7428925,36.0,35.0,35.0,36.0,37.0,36.0,37.0,37.0
1645394025.945056,36.0,35.0,35.0,36.0,37.0,36.0,37.0,37.0
1645394026.1473022,36.0,35.0,35.0,36.0,37.0,36.0,37.0,37.0
1645394026.3494313,36.0,35.0,35.0,36.0,37.0,36.0,37.0,37.0
1645394026.5516222,38.0,35.0,35.0,36.0,37.0,36.0,37.0,36.0
1645394026.7539246,38.0,35.0,35.0,36.0,37.0,36.0,37.0,36.0
1645394026.956002,38.0,35.0,35.0,36.0,37.0,36.0,37.0,36.0
1645394027.1582043,38.0,35.0,35.0,36.0,37.0,36.0,37.0,36.0
1645394027.360386,38.0,35.0,35.0,36.0,37.0,36.0,37.0,36.0
1645394027.56262,38.0,36.0,36.0,36.0,40.0,36.0,37.0,37.0
1645394027.7649584,38.0,36.0,36.0,36.0,40.0,36.0,37.0,37.0
1645394027.9671044,38.0,36.0,36.0,36.0,40.0,36.0,37.0,37.0
1645394028.1691308,38.0,36.0,36.0,36.0,40.0,36.0,37.0,37.0
1645394028.3713233,38.0,36.0,36.0,36.0,40.0,36.0,37.0,37.0
1645394028.5734966,37.0,35.0,35.0,36.0,36.0,36.0,37.0,37.0
1645394028.7757375,37.0,35.0,35.0,36.0,36.0,36.0,37.0,37.0
1645394028.977921,37.0,35.0,35.0,36.0,36.0,36.0,37.0,37.0
1645394029.1799698,37.0,35.0,35.0,36.0,36.0,36.0,37.0,37.0
1645394029.3820438,37.0,35.0,35.0,36.0,36.0,36.0,37.0,37.0
1645394029.5841572,38.0,35.0,35.0,36.0,37.0,36.0,37.0,36.0
1645394029.7863166,38.0,35.0,35.0,36.0,37.0,36.0,37.0,36.0
1645394029.9884076,38.0,35.0,35.0,36.0,37.0,36.0,37.0,36.0
1645394030.190467,38.0,35.0,35.0,36.0,37.0,36.0,37.0,36.0
1645394030.3925014,38.0,35.0,35.0,36.0,37.0,36.0,37.0,36.0
1645394030.5945504,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
1645394030.79673,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
1645394030.998739,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
1645394031.2006857,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
1645394031.4027107,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
1645394031.6047132,37.0,35.0,35.0,36.0,36.0,36.0,37.0,36.0
